y_true,y_prob
0,0.3299937583646335
1,0.4700753503201465
1,0.4520056012794144
1,0.5006421229387437
0,0.4685601761283887
1,0.49850642299238934
1,0.3696687137070793
0,0.5372638714956931
1,0.5292137609093875
1,0.6176612312819222
0,0.5184323473532775
0,0.4720333455413454
0,0.34727766698740475
0,0.4536514407765048
0,0.43538624001644805
1,0.45258749756188416
0,0.4539953642596934
0,0.4826765574988045
1,0.5591681618372883
1,0.5255319460110675
0,0.4190665096089097
0,0.5144820373692753
1,0.5009247294872129
1,0.5594134741815862
0,0.45488012276981654
0,0.4112033555335367
1,0.46137997498470196
1,0.44885102201491556
0,0.44981546982738424
0,0.5085058711490353
1,0.5312362882938436
1,0.527026493405667
0,0.5236420893267022
1,0.4676117639173524
0,0.5639794643970487
1,0.4953434911358407
1,0.5344260300821482
1,0.47395587556560764
1,0.5512727550570053
1,0.4732621513541482
1,0.5283787215844503
1,0.5284606541657111
0,0.4337233298660796
0,0.5011937821477224
1,0.47847916390639944
0,0.4394253171052954
1,0.45702896614170874
1,0.48354345998496867
1,0.4672679577424055
1,0.48518463358056557
1,0.4593377706374431
0,0.4780326362634692
0,0.483746396607945
0,0.4499484279314216
0,0.4144256866738742
0,0.515511977862106
0,0.4588643622405891
1,0.5840828143357627
0,0.49753031062896763
0,0.5566883852231189
0,0.4972381168640724
1,0.49070806487618046
1,0.5154251023053238
0,0.4884492967860213
0,0.5741213773599234
1,0.41042831350567766
0,0.513656240880295
1,0.48486181972069153
0,0.5028501539848248
1,0.5717796383476554
1,0.5147349905085901
0,0.5113335737806773
1,0.5026772293652347
1,0.5277046579029302
1,0.5861586117987851
0,0.3685939776294463
1,0.5667204668332886
0,0.49781335777590335
0,0.47736121832628664
0,0.5473868849894246
1,0.6464828825779935
1,0.579737267347566
0,0.5893026191273779
1,0.5310295241099527
1,0.4704449630064535
1,0.5021591016377961
0,0.609150709543661
1,0.5318928885321287
1,0.5805480992350703
0,0.44170603869631614
1,0.4827766361068825
0,0.43854562276782366
0,0.524647289133088
1,0.4656506272846266
1,0.6232222242531502
1,0.5305816447848365
0,0.6081262861890829
1,0.5276178706102853
1,0.4802711425480121
1,0.5416712033973841
0,0.42022955638655757
0,0.531120032506876
1,0.7162921022305513
0,0.40243689294157853
1,0.6627181393929249
0,0.5043261566160869
1,0.5460271036706518
1,0.4320797792348929
1,0.457701395365267
0,0.43059263241848394
0,0.44340550878307555
0,0.5566578484373144
0,0.636394035708634
0,0.5122836085998448
0,0.58157139750577
1,0.4273083740639363
1,0.6200184937575557
1,0.49049808014359414
0,0.5574522851880637
1,0.5014165002175845
0,0.4991458332979298
1,0.5241343892128127
1,0.5260525692292772
0,0.4632734934697889
0,0.5242867738998671
1,0.598649779229045
1,0.5145078833428257
1,0.4826049617910631
1,0.4969950553467043
1,0.5665486904536148
0,0.42456834517239855
1,0.45333542229271884
1,0.5768001269161313
1,0.6258735828081474
1,0.5865640495554375
1,0.580133516076429
1,0.43845687688770757
1,0.3844193067897861
1,0.4727219645974108
1,0.5792371778159316
1,0.5242864265223491
0,0.5404216487640713
0,0.3766758435043552
1,0.5187822896340722
0,0.4442908702142151
1,0.5061458468651784
1,0.5400448367970488
1,0.5499442653988554
1,0.47922007737013683
1,0.5352173260370436
1,0.5234066183604653
0,0.4956981243489305
0,0.44417092260076707
1,0.598417756218838
1,0.5136034795377138
0,0.3491197860762629
1,0.4868798701255696
1,0.4142544470423413
0,0.6905654136297169
1,0.5316945627750882
1,0.48403137166921095
0,0.5096001452111426
1,0.42374277988250925
0,0.4496141976882296
0,0.5405274082773249
1,0.4454309225826196
0,0.5507681184358739
0,0.4790075700413245
1,0.4180438654582138
0,0.5454278534862664
0,0.39544593781341997
1,0.5105578457838486
0,0.500175317908162
1,0.42717129637394524
0,0.5295201330900655
0,0.41040003780722284
1,0.5690910057700977
1,0.5318862626607379
0,0.5361784743733801
0,0.49643313530519795
1,0.51644667256159
1,0.44697805803827667
1,0.4163593178805839
0,0.4784137608239065
1,0.599593925841657
1,0.46363295854832054
0,0.4885246664177939
1,0.42452797064101816
0,0.48408350590741533
0,0.45715063612492857
0,0.42112823172765373
1,0.566437033158094
0,0.4953279233255385
0,0.43599311434414495
0,0.5447685574245991
1,0.4368026054083489
0,0.3942092383749089
1,0.4233135308676064
1,0.5333836325678085
1,0.4456850079921076
1,0.6058140987072956
1,0.4551699843027354
0,0.4776988824618164
1,0.5146631398883476
