y_true,y_prob,prediction
0,0.4574221037967524,需人工確認
0,0.36678457486752153,需人工確認
0,0.35793850576399555,需人工確認
1,0.4065799561338166,需人工確認
0,0.4897274514010158,需人工確認
1,0.5461495820393645,需人工確認
1,0.4739815728961808,需人工確認
1,0.585444575928021,需人工確認
1,0.4956838215113459,需人工確認
0,0.43162928934264766,需人工確認
0,0.4579443446514225,需人工確認
1,0.4469860160169769,需人工確認
0,0.6023123941468407,需人工確認
0,0.5577854238256397,需人工確認
1,0.4828003256119623,需人工確認
0,0.5217321737455596,需人工確認
1,0.5157575388377594,需人工確認
0,0.5000879816585581,需人工確認
1,0.6035397395596975,需人工確認
1,0.45566650201138814,需人工確認
1,0.3910316296238249,需人工確認
0,0.4445405406704965,需人工確認
0,0.46395432514732077,需人工確認
0,0.5379881403294329,需人工確認
1,0.5439127976015993,需人工確認
0,0.40609383579060415,需人工確認
1,0.5335301509731247,需人工確認
0,0.7372419152030537,致命
0,0.43596457007973793,需人工確認
0,0.47707938312873155,需人工確認
1,0.5203084361553099,需人工確認
0,0.4787763670576243,需人工確認
0,0.4857862989786327,需人工確認
1,0.5936956280917199,需人工確認
1,0.43738091340937924,需人工確認
0,0.48672084636300283,需人工確認
1,0.4091985041389043,需人工確認
1,0.60140822939147,需人工確認
1,0.4441128375723652,需人工確認
1,0.4429651617770332,需人工確認
1,0.4262488861029251,需人工確認
1,0.43887312019836866,需人工確認
1,0.4820118739804404,需人工確認
1,0.5096128076134101,需人工確認
1,0.5421624857067295,需人工確認
0,0.4886616473198587,需人工確認
1,0.5504728361561269,需人工確認
1,0.46960300767027774,需人工確認
1,0.4597036281530391,需人工確認
0,0.4934584348235615,需人工確認
0,0.5906335420401597,需人工確認
1,0.49905259923550244,需人工確認
1,0.4387091558497555,需人工確認
1,0.37187556534402355,需人工確認
1,0.6561925792274422,需人工確認
1,0.5061292537148855,需人工確認
0,0.49008097717099147,需人工確認
1,0.5635466437981393,需人工確認
0,0.44471944658208057,需人工確認
0,0.4896664535346775,需人工確認
1,0.5244321397119457,需人工確認
0,0.4183130806280706,需人工確認
0,0.47967891482943115,需人工確認
1,0.4753658381633128,需人工確認
0,0.4726334547958307,需人工確認
1,0.5002433274247622,需人工確認
1,0.5069814614994458,需人工確認
1,0.34458606417634535,需人工確認
0,0.4816330752026402,需人工確認
0,0.5537257508832932,需人工確認
0,0.4770359180917572,需人工確認
0,0.4934273541338502,需人工確認
1,0.49623684937689505,需人工確認
1,0.4508381951132962,需人工確認
0,0.5905493871115842,需人工確認
1,0.46220907093552055,需人工確認
1,0.6140361006654338,需人工確認
1,0.5400462248881265,需人工確認
1,0.6177605091516273,需人工確認
0,0.5004762752478246,需人工確認
0,0.4137878189941409,需人工確認
0,0.49237248966147024,需人工確認
1,0.5261416435318732,需人工確認
1,0.5229056815519062,需人工確認
1,0.4682228834733611,需人工確認
1,0.4567309522881549,需人工確認
0,0.4840142533688443,需人工確認
1,0.42885615839864394,需人工確認
1,0.4403055702972049,需人工確認
1,0.5696347026581217,需人工確認
1,0.4655806779214475,需人工確認
1,0.4401026783967553,需人工確認
0,0.5434104962863261,需人工確認
1,0.4976550766402377,需人工確認
1,0.5092895143740992,需人工確認
1,0.4481739946966799,需人工確認
0,0.4062644794979575,需人工確認
0,0.5109427613991833,需人工確認
1,0.5460748942353283,需人工確認
1,0.4916521116385331,需人工確認
0,0.4240360556009178,需人工確認
0,0.5184431809104922,需人工確認
1,0.6430811026514456,需人工確認
0,0.45071949086438584,需人工確認
1,0.4999030207898386,需人工確認
1,0.4598989400094869,需人工確認
0,0.44937562231909306,需人工確認
1,0.46610014055046173,需人工確認
1,0.48811377018663754,需人工確認
0,0.4993452893715185,需人工確認
0,0.46763168013885037,需人工確認
1,0.49581815497196846,需人工確認
1,0.5390805951038617,需人工確認
1,0.3793521189383193,需人工確認
1,0.49944235517708446,需人工確認
0,0.4304004799139714,需人工確認
0,0.3965424231983173,需人工確認
0,0.5864977901304649,需人工確認
1,0.526379947751445,需人工確認
1,0.45670946586362776,需人工確認
1,0.5698679014983363,需人工確認
0,0.49988425978864637,需人工確認
1,0.4584462386538118,需人工確認
0,0.45752258169102766,需人工確認
0,0.5777837172620036,需人工確認
0,0.566426698048353,需人工確認
1,0.6753293271454416,需人工確認
0,0.5153265687489093,需人工確認
0,0.5595367642740448,需人工確認
0,0.552250555873455,需人工確認
0,0.47548016205589444,需人工確認
0,0.4504313170915561,需人工確認
1,0.6751961026038414,需人工確認
0,0.4523011891773987,需人工確認
1,0.5117695317832245,需人工確認
0,0.6331288342576039,需人工確認
0,0.5402255710147496,需人工確認
0,0.46531248079593374,需人工確認
0,0.4902242652320202,需人工確認
1,0.5883995254505721,需人工確認
0,0.4555666245843414,需人工確認
0,0.5569157346816985,需人工確認
0,0.5068182895352245,需人工確認
1,0.5486349906166704,需人工確認
0,0.4396432663749969,需人工確認
1,0.5126955474373622,需人工確認
0,0.5278548783689484,需人工確認
1,0.5181649997459334,需人工確認
0,0.6138950502601751,需人工確認
0,0.4395646589229496,需人工確認
1,0.4972042347782026,需人工確認
1,0.46400399180574753,需人工確認
0,0.540226582743282,需人工確認
1,0.656700953154165,需人工確認
1,0.5486960526584664,需人工確認
0,0.47510948301636935,需人工確認
1,0.5436091694332833,需人工確認
1,0.46554321016942285,需人工確認
1,0.551889491525105,需人工確認
0,0.5739874824659515,需人工確認
1,0.47131759540101,需人工確認
1,0.5557413211730531,需人工確認
0,0.4960043905425046,需人工確認
1,0.5348371801619811,需人工確認
0,0.4557585761264634,需人工確認
0,0.435289835967617,需人工確認
1,0.39540300055994915,需人工確認
0,0.5175198955353832,需人工確認
0,0.5358632143799675,需人工確認
0,0.47312140804846564,需人工確認
1,0.503395408179447,需人工確認
0,0.4150456727383636,需人工確認
0,0.3764358797521311,需人工確認
0,0.5415047974943904,需人工確認
0,0.5400998101253919,需人工確認
1,0.4736835178146468,需人工確認
1,0.6242307705640613,需人工確認
0,0.549116323768852,需人工確認
0,0.5378091917140263,需人工確認
1,0.4941922659832648,需人工確認
1,0.5206819674161931,需人工確認
0,0.4291700141785916,需人工確認
1,0.5314396145671002,需人工確認
0,0.4349925454005091,需人工確認
0,0.5268911649657588,需人工確認
0,0.525789250354991,需人工確認
1,0.46665363281419203,需人工確認
1,0.4622451397474245,需人工確認
1,0.4726463535439651,需人工確認
1,0.6111246177371664,需人工確認
1,0.40902842613910534,需人工確認
1,0.6418929246130498,需人工確認
0,0.49030006745457566,需人工確認
1,0.5760401157419716,需人工確認
0,0.5363017958326014,需人工確認
0,0.5414012426251292,需人工確認
0,0.5152998251284833,需人工確認
1,0.6687686177259821,需人工確認
0,0.5244736103557739,需人工確認
0,0.5622762882021936,需人工確認
0,0.4271236359461739,需人工確認
1,0.43461857286390315,需人工確認
1,0.5250032408034373,需人工確認
0,0.4735247718249119,需人工確認
1,0.7268051803363127,致命
0,0.45638202324333044,需人工確認
0,0.4343695925992986,需人工確認
0,0.5845842888968924,需人工確認
1,0.457106172079221,需人工確認
1,0.5763124522059804,需人工確認
1,0.5147703769346429,需人工確認
1,0.5376427714136147,需人工確認
1,0.6613069230732025,需人工確認
0,0.4760080867052263,需人工確認
1,0.5848583471346865,需人工確認
0,0.45646661990642745,需人工確認
0,0.49727280109623334,需人工確認
0,0.5243829034247284,需人工確認
0,0.5107127252654308,需人工確認
1,0.49131649551035217,需人工確認
1,0.6555705724272267,需人工確認
0,0.5610694052316662,需人工確認
0,0.5065127420953601,需人工確認
0,0.39859981135741857,需人工確認
0,0.4013327813008354,需人工確認
0,0.5235489477288258,需人工確認
1,0.5255738190100063,需人工確認
0,0.5124279956603695,需人工確認
1,0.477249834801586,需人工確認
0,0.48422838190220313,需人工確認
0,0.4905044720136174,需人工確認
0,0.4609361255068041,需人工確認
1,0.4830091263375974,需人工確認
1,0.5301306367240641,需人工確認
0,0.4240449068776196,需人工確認
1,0.46361315979807993,需人工確認
0,0.5121791691275235,需人工確認
0,0.4845679222434892,需人工確認
1,0.6828511303894121,需人工確認
0,0.37799552259149855,需人工確認
1,0.6281740447398999,需人工確認
0,0.4858280476485575,需人工確認
0,0.46296750909143025,需人工確認
0,0.5808347410118913,需人工確認
1,0.43429496007833174,需人工確認
0,0.5025282873251686,需人工確認
1,0.5813613556088185,需人工確認
0,0.4380084075114095,需人工確認
0,0.5045715745925334,需人工確認
1,0.4486841330305971,需人工確認
1,0.5646108710333069,需人工確認
0,0.44374873374239293,需人工確認
1,0.5098265216794947,需人工確認
0,0.5275590757306816,需人工確認
1,0.5350640078939721,需人工確認
1,0.528267754126059,需人工確認
1,0.5328341380363412,需人工確認
0,0.5307375029770869,需人工確認
0,0.6160589883446859,需人工確認
1,0.4918305933517551,需人工確認
1,0.5076507800319894,需人工確認
1,0.5436636311543281,需人工確認
1,0.47564562339434646,需人工確認
1,0.6322346332781872,需人工確認
0,0.5060520750504968,需人工確認
1,0.48783708400482995,需人工確認
0,0.3962575079477981,需人工確認
0,0.506458623875015,需人工確認
0,0.41603720462669697,需人工確認
1,0.431759410360579,需人工確認
0,0.5659035885657698,需人工確認
0,0.4250442107776375,需人工確認
0,0.4686193459172001,需人工確認
1,0.49770594098164567,需人工確認
1,0.41398841603270203,需人工確認
1,0.613992041186289,需人工確認
1,0.6009857638569233,需人工確認
0,0.5886162973126062,需人工確認
1,0.5584819521959279,需人工確認
1,0.4723673111921692,需人工確認
0,0.48050021732243775,需人工確認
0,0.5931295603425822,需人工確認
0,0.670221740757109,需人工確認
0,0.5083313093090422,需人工確認
1,0.4842523424103999,需人工確認
1,0.546122451554836,需人工確認
1,0.49245323331481083,需人工確認
0,0.41028684310822855,需人工確認
1,0.6198142479955872,需人工確認
0,0.4463133796560588,需人工確認
1,0.5413731419653138,需人工確認
1,0.5123780766188003,需人工確認
1,0.6418105801600847,需人工確認
1,0.4446183074257665,需人工確認
1,0.4692951442403173,需人工確認
0,0.4159337567693526,需人工確認
1,0.4845341673878327,需人工確認
0,0.4032398021984711,需人工確認
0,0.4740452218185523,需人工確認
0,0.5224470920178507,需人工確認
1,0.5879970754922541,需人工確認
0,0.4223372082798509,需人工確認
1,0.586415435931572,需人工確認
1,0.4859307500324401,需人工確認
1,0.5418248034133957,需人工確認
0,0.5798829612724761,需人工確認
1,0.39686293302406417,需人工確認
0,0.58905300049574,需人工確認
0,0.5402856056636446,需人工確認
0,0.3972158642466963,需人工確認
1,0.476173124390794,需人工確認
1,0.6457716752640023,需人工確認
0,0.48801215542639054,需人工確認
1,0.5817044247839839,需人工確認
1,0.4691585651457996,需人工確認
0,0.47809942906315855,需人工確認
1,0.4809364364963407,需人工確認
0,0.5327039795903217,需人工確認
0,0.4948122401574523,需人工確認
1,0.6135162289565154,需人工確認
1,0.6498718174401811,需人工確認
1,0.3867725009576208,需人工確認
0,0.404339365633117,需人工確認
0,0.5205056435889451,需人工確認
0,0.5428943982358354,需人工確認
1,0.4924252634818021,需人工確認
1,0.5133760895904278,需人工確認
0,0.5462103621467627,需人工確認
1,0.4384878031904038,需人工確認
0,0.4363841812935339,需人工確認
1,0.5244408424187234,需人工確認
1,0.47899533190609744,需人工確認
0,0.5334679774405776,需人工確認
0,0.5409549609198083,需人工確認
0,0.4909198047500691,需人工確認
1,0.5289007601109967,需人工確認
1,0.5291243003743401,需人工確認
1,0.5861557999845152,需人工確認
1,0.5049425571979574,需人工確認
1,0.4926980856149788,需人工確認
1,0.40299693892645266,需人工確認
1,0.5859262486138229,需人工確認
1,0.5724718557642391,需人工確認
1,0.5048616866350608,需人工確認
0,0.5628421788022612,需人工確認
1,0.5234230861504067,需人工確認
1,0.5378821809581016,需人工確認
0,0.5256135750711459,需人工確認
0,0.517541687380777,需人工確認
0,0.38402549212043974,需人工確認
1,0.49929496797842615,需人工確認
0,0.5274828392886293,需人工確認
0,0.6113013036031069,需人工確認
1,0.4867506950424299,需人工確認
0,0.6604459443921613,需人工確認
0,0.5137977877356801,需人工確認
1,0.6087703702409601,需人工確認
0,0.4927859347170938,需人工確認
0,0.4853447331249835,需人工確認
0,0.45755710959312385,需人工確認
1,0.4228196064650345,需人工確認
0,0.43155510352981796,需人工確認
1,0.4676791747854485,需人工確認
0,0.44844748135904844,需人工確認
1,0.5977324388012438,需人工確認
0,0.5160207073022741,需人工確認
1,0.6240787120790893,需人工確認
0,0.39705129397276095,需人工確認
0,0.47460896893161625,需人工確認
0,0.5323225433011712,需人工確認
0,0.43381326089765637,需人工確認
1,0.4276209702599941,需人工確認
1,0.5392579451189594,需人工確認
1,0.6167722497936035,需人工確認
0,0.485326841894978,需人工確認
0,0.6341192636864561,需人工確認
1,0.4783845475638694,需人工確認
1,0.47139154085971907,需人工確認
0,0.38033020316053173,需人工確認
1,0.5858586096618613,需人工確認
1,0.5941113179230718,需人工確認
1,0.5645614041951003,需人工確認
1,0.4673987835586715,需人工確認
1,0.4365783070919196,需人工確認
0,0.49118386403093617,需人工確認
1,0.4526187618447222,需人工確認
1,0.5879386193821147,需人工確認
1,0.510218007906185,需人工確認
0,0.5600186246358795,需人工確認
1,0.40973740487111115,需人工確認
0,0.3995430762583819,需人工確認
1,0.5495120108583691,需人工確認
1,0.5380191974088494,需人工確認
1,0.4674071277366249,需人工確認
1,0.4144952344488016,需人工確認
1,0.5453378989722794,需人工確認
1,0.4424460561293581,需人工確認
1,0.5446821287257836,需人工確認
0,0.5889627844215759,需人工確認
1,0.47437384167973345,需人工確認
0,0.44772176508344397,需人工確認
1,0.5108570114069972,需人工確認
1,0.4724088336452944,需人工確認
1,0.5206912833668927,需人工確認
1,0.4590707347911689,需人工確認
1,0.5649791002238509,需人工確認
1,0.4365906860783615,需人工確認
0,0.5562332408797724,需人工確認
0,0.4744104616752086,需人工確認
0,0.46105272982021467,需人工確認
1,0.5215951290987106,需人工確認
0,0.48087482802366804,需人工確認
1,0.4733276207868128,需人工確認
0,0.4978086339062966,需人工確認
0,0.43067269435681965,需人工確認
1,0.5907431659798289,需人工確認
0,0.4873793462316803,需人工確認
1,0.46281165535775226,需人工確認
1,0.4501524317618739,需人工確認
1,0.5648311166179636,需人工確認
0,0.5165168355343706,需人工確認
0,0.4946065221969895,需人工確認
1,0.5685296789218187,需人工確認
0,0.4313884693785973,需人工確認
0,0.48617907162978125,需人工確認
1,0.46136056965150746,需人工確認
1,0.4174115609433796,需人工確認
1,0.4414255875479333,需人工確認
1,0.5170732248312946,需人工確認
1,0.4895352200383172,需人工確認
1,0.5408327386302574,需人工確認
0,0.45694022312130633,需人工確認
1,0.6450247235163276,需人工確認
0,0.45308713202945816,需人工確認
1,0.583321061403855,需人工確認
1,0.5131595055923398,需人工確認
1,0.4190176029904262,需人工確認
1,0.4847243142127516,需人工確認
1,0.6252679474235969,需人工確認
1,0.6988373107231054,需人工確認
0,0.5064714544389922,需人工確認
1,0.6519336397649486,需人工確認
1,0.40166859822346596,需人工確認
1,0.46575785312110785,需人工確認
1,0.49257137749040797,需人工確認
1,0.6411240734045067,需人工確認
1,0.5543575109382175,需人工確認
0,0.39799324294678107,需人工確認
0,0.5996111658589014,需人工確認
0,0.49855163507856637,需人工確認
1,0.4658983644608778,需人工確認
1,0.5275410309107794,需人工確認
1,0.4955143143970213,需人工確認
1,0.5127850312678853,需人工確認
1,0.5020606046585524,需人工確認
1,0.4535659653043015,需人工確認
1,0.4883784237829259,需人工確認
0,0.480355083014709,需人工確認
0,0.4725825318285994,需人工確認
0,0.5098956824334803,需人工確認
0,0.4980545988142172,需人工確認
1,0.5438060325006611,需人工確認
1,0.5910018517399384,需人工確認
1,0.5640669805519366,需人工確認
0,0.487850015011769,需人工確認
0,0.46676420428593424,需人工確認
0,0.44329880032040375,需人工確認
0,0.6181380728214079,需人工確認
1,0.5505622231695577,需人工確認
0,0.5612123625376324,需人工確認
0,0.4684372906310964,需人工確認
0,0.46195729163024074,需人工確認
0,0.4267173345794754,需人工確認
1,0.575813577000702,需人工確認
1,0.42441866270767753,需人工確認
1,0.424759888558186,需人工確認
1,0.5656222481144625,需人工確認
1,0.5135493517132518,需人工確認
1,0.6259328495916959,需人工確認
0,0.43045191855637627,需人工確認
1,0.6078808671100446,需人工確認
1,0.5020344682386498,需人工確認
1,0.5465446443319987,需人工確認
1,0.5353551012038938,需人工確認
0,0.5352844973937594,需人工確認
1,0.43975055124384943,需人工確認
1,0.41762428528950823,需人工確認
0,0.46065605909048196,需人工確認
1,0.551426908749552,需人工確認
0,0.610368903650072,需人工確認
0,0.43983754809591713,需人工確認
1,0.4717908332132667,需人工確認
1,0.5422179027474453,需人工確認
1,0.47353005831568934,需人工確認
1,0.5812941762125724,需人工確認
1,0.4750871969586894,需人工確認
0,0.45603128294975015,需人工確認
0,0.4580324245659117,需人工確認
0,0.5225585874447879,需人工確認
0,0.4429088775362412,需人工確認
0,0.4229858801879549,需人工確認
0,0.4916902471644163,需人工確認
0,0.4795801676161872,需人工確認
0,0.5522559924582665,需人工確認
1,0.4959673399793799,需人工確認
0,0.47766867526114126,需人工確認
1,0.44700512473742177,需人工確認
1,0.4954623971381567,需人工確認
0,0.5027848275518079,需人工確認
1,0.6022387642596341,需人工確認
0,0.4557831037775911,需人工確認
1,0.5297467967029275,需人工確認
1,0.5341251682929877,需人工確認
1,0.7080594367322101,致命
0,0.5229350724886149,需人工確認
1,0.45971957392854307,需人工確認
0,0.4996560576236718,需人工確認
1,0.5190586202786425,需人工確認
0,0.5831803893156106,需人工確認
0,0.6113853721321252,需人工確認
1,0.46299601652475947,需人工確認
1,0.5404524349425349,需人工確認
0,0.4561782561419585,需人工確認
0,0.432340400398745,需人工確認
0,0.40707027552007385,需人工確認
0,0.4084594850701686,需人工確認
1,0.4399776708737544,需人工確認
1,0.7568704156286009,致命
0,0.46805957987910335,需人工確認
1,0.4040852067442832,需人工確認
1,0.4659118189026847,需人工確認
1,0.44966769105141446,需人工確認
0,0.4020106678423903,需人工確認
1,0.5416656044143969,需人工確認
1,0.4503589098163879,需人工確認
0,0.5945691210731453,需人工確認
0,0.43660299597664537,需人工確認
0,0.5019560524151859,需人工確認
0,0.4481660679639134,需人工確認
0,0.4629601485380477,需人工確認
1,0.5027384342990244,需人工確認
0,0.4884243545668626,需人工確認
1,0.6266931813574514,需人工確認
1,0.5262714419294879,需人工確認
1,0.4691886762656598,需人工確認
1,0.43700532013919624,需人工確認
0,0.49104323450741866,需人工確認
1,0.5576643622292853,需人工確認
1,0.43109032566232025,需人工確認
1,0.5075335919453761,需人工確認
1,0.4798558952736158,需人工確認
0,0.4172931563346406,需人工確認
1,0.570701679139278,需人工確認
0,0.5755648206799737,需人工確認
1,0.44202670223786616,需人工確認
0,0.5860959713341782,需人工確認
0,0.47729643200315464,需人工確認
1,0.4180664870247142,需人工確認
1,0.5017368942844892,需人工確認
0,0.4012235570205653,需人工確認
1,0.4582955302180015,需人工確認
1,0.4901312155778803,需人工確認
0,0.4829998728219863,需人工確認
0,0.5438483027939901,需人工確認
1,0.5118552996491524,需人工確認
0,0.6213931234661098,需人工確認
1,0.5230187562783585,需人工確認
1,0.49090242618715246,需人工確認
1,0.5509153830063027,需人工確認
0,0.6015939304969592,需人工確認
0,0.4186339055630421,需人工確認
1,0.5101355191378695,需人工確認
1,0.43700639730537416,需人工確認
1,0.5240232823344203,需人工確認
0,0.4723332833671569,需人工確認
1,0.5369863980081154,需人工確認
0,0.4285498758085524,需人工確認
1,0.706311696574537,致命
1,0.396246444934891,需人工確認
0,0.5176806914286504,需人工確認
0,0.41565894554883853,需人工確認
1,0.3488360835749179,需人工確認
1,0.681072319425001,需人工確認
0,0.543979185852046,需人工確認
0,0.573580486783806,需人工確認
1,0.543711358421563,需人工確認
1,0.5465489055471068,需人工確認
1,0.49071611891568384,需人工確認
0,0.5207607789441038,需人工確認
1,0.6087724265469442,需人工確認
0,0.5077702414656605,需人工確認
1,0.45783350113258836,需人工確認
1,0.6331952512873689,需人工確認
0,0.44343089269137503,需人工確認
0,0.563164821649296,需人工確認
1,0.581363318759261,需人工確認
1,0.42531080833542034,需人工確認
0,0.5635574357870887,需人工確認
1,0.5885364144350148,需人工確認
1,0.5806362758110772,需人工確認
1,0.507680492483119,需人工確認
0,0.3984984991621147,需人工確認
1,0.5036583059976629,需人工確認
0,0.4291029147391288,需人工確認
0,0.5114805349359678,需人工確認
1,0.5165904083469798,需人工確認
0,0.39290527905623296,需人工確認
0,0.396973067320412,需人工確認
0,0.4580259569717382,需人工確認
0,0.4359628634757142,需人工確認
0,0.4263994744408997,需人工確認
1,0.48308145230202876,需人工確認
1,0.5874427612079751,需人工確認
1,0.5682899871732714,需人工確認
0,0.4581626266929443,需人工確認
1,0.4299803291260592,需人工確認
1,0.46768875256660863,需人工確認
1,0.5698951693857451,需人工確認
0,0.4930351342416107,需人工確認
0,0.5276596043040601,需人工確認
0,0.5777121763960208,需人工確認
1,0.4452128873828063,需人工確認
1,0.5656148289271664,需人工確認
0,0.5207682038145514,需人工確認
1,0.45235859885121543,需人工確認
1,0.5627289401261758,需人工確認
1,0.5629737528774547,需人工確認
1,0.52641340413005,需人工確認
1,0.5463053940894347,需人工確認
1,0.5371120116731475,需人工確認
1,0.3942903924492154,需人工確認
0,0.5336401039115086,需人工確認
1,0.44207700884429724,需人工確認
1,0.698485710576214,需人工確認
0,0.39368186273242983,需人工確認
0,0.4529889957081652,需人工確認
1,0.47563339618136036,需人工確認
1,0.4083946168572142,需人工確認
0,0.5365647348422857,需人工確認
1,0.5206266776170141,需人工確認
1,0.46234365893335727,需人工確認
1,0.43896155448696955,需人工確認
0,0.38818473732217146,需人工確認
0,0.5055240180980642,需人工確認
1,0.5787279044305274,需人工確認
0,0.49061888626244254,需人工確認
0,0.5746637055224473,需人工確認
1,0.4468723519312687,需人工確認
1,0.5104663481323541,需人工確認
1,0.5865450032886523,需人工確認
1,0.5905717268972006,需人工確認
0,0.38091050090564865,需人工確認
1,0.5382713089756654,需人工確認
0,0.4284734833272609,需人工確認
1,0.5745169577596835,需人工確認
1,0.5485601876648154,需人工確認
1,0.49014510833608094,需人工確認
1,0.44215436029004734,需人工確認
0,0.40505178238439316,需人工確認
0,0.4518613551106608,需人工確認
1,0.5595163255926189,需人工確認
0,0.4292635579247995,需人工確認
0,0.5035931244675876,需人工確認
0,0.4863492514256025,需人工確認
0,0.4939263467642976,需人工確認
1,0.5052683914015293,需人工確認
1,0.4521320548151315,需人工確認
1,0.4396691802508105,需人工確認
0,0.5957753397518636,需人工確認
1,0.5610826554415955,需人工確認
1,0.6111289154240606,需人工確認
1,0.5960509682499711,需人工確認
0,0.38407468456213567,需人工確認
1,0.555391311855088,需人工確認
1,0.5355396101757283,需人工確認
1,0.498554058341458,需人工確認
1,0.45702826867546137,需人工確認
1,0.5953068834600419,需人工確認
1,0.47797193064695415,需人工確認
1,0.5580180790037343,需人工確認
1,0.4606969823455886,需人工確認
0,0.4687237559326784,需人工確認
0,0.43261435320644775,需人工確認
1,0.5393392149144188,需人工確認
0,0.4277525535499724,需人工確認
1,0.5450015248575393,需人工確認
0,0.5835504529849681,需人工確認
1,0.4548826682269365,需人工確認
1,0.48081875943125185,需人工確認
0,0.43426969275843924,需人工確認
0,0.49578544394103374,需人工確認
1,0.44023457756262935,需人工確認
1,0.5944822563755646,需人工確認
1,0.3842395747259627,需人工確認
1,0.6114263485378468,需人工確認
1,0.5989292516340115,需人工確認
0,0.38207863433382455,需人工確認
1,0.5424516243712982,需人工確認
1,0.4502744196836299,需人工確認
0,0.5082340061175447,需人工確認
1,0.5712183951694916,需人工確認
0,0.3755437083788365,需人工確認
0,0.4408337481462602,需人工確認
1,0.4737111091583191,需人工確認
0,0.4880861829573739,需人工確認
0,0.4517772931000689,需人工確認
1,0.5451646181019701,需人工確認
0,0.5217049251118625,需人工確認
1,0.5731776927549042,需人工確認
1,0.5511849867728162,需人工確認
1,0.5673333291162089,需人工確認
1,0.5562497989899251,需人工確認
0,0.4665063734335419,需人工確認
1,0.518028649384015,需人工確認
0,0.5096729506630988,需人工確認
0,0.4979268819964221,需人工確認
0,0.5469433107767481,需人工確認
0,0.67796434384613,需人工確認
0,0.46718233967427525,需人工確認
1,0.5443720236168345,需人工確認
1,0.5737556671418824,需人工確認
1,0.5786652859087491,需人工確認
0,0.42062791623045737,需人工確認
1,0.5763410070861872,需人工確認
0,0.5594124139656028,需人工確認
1,0.5138620580766089,需人工確認
0,0.43492330648866995,需人工確認
0,0.54207184719082,需人工確認
1,0.5305762233101838,需人工確認
0,0.5632462810724855,需人工確認
0,0.4874710317365874,需人工確認
0,0.4825150433504499,需人工確認
0,0.523879826872971,需人工確認
1,0.4978611334732636,需人工確認
0,0.46717114496907225,需人工確認
1,0.4484855478222397,需人工確認
0,0.45640605836323356,需人工確認
1,0.46229448233930387,需人工確認
0,0.7080035076783016,致命
0,0.513111512325618,需人工確認
1,0.5749869203761986,需人工確認
1,0.6626520350285007,需人工確認
0,0.3755508685120413,需人工確認
1,0.4668420224147924,需人工確認
0,0.48664810347697035,需人工確認
1,0.6776899605962955,需人工確認
0,0.5110680858789631,需人工確認
1,0.48425640856931956,需人工確認
1,0.48836838596110815,需人工確認
1,0.48523147026458735,需人工確認
0,0.4295624311580969,需人工確認
0,0.4902944987136937,需人工確認
1,0.521964189985764,需人工確認
1,0.39781013626856915,需人工確認
1,0.5632399284886306,需人工確認
1,0.5680071739499651,需人工確認
1,0.5052019931546989,需人工確認
1,0.4762118068969031,需人工確認
0,0.5552736309391745,需人工確認
0,0.4891175913137404,需人工確認
1,0.506958196750164,需人工確認
0,0.5440949958732056,需人工確認
0,0.44026269274674007,需人工確認
1,0.4496560771268063,需人工確認
1,0.43615697786309277,需人工確認
0,0.5869914355496968,需人工確認
1,0.48212724138653107,需人工確認
0,0.6184728509094646,需人工確認
1,0.5325716738996845,需人工確認
0,0.4529860407552514,需人工確認
0,0.5065164737067166,需人工確認
1,0.5312502151101341,需人工確認
1,0.5024941255471185,需人工確認
1,0.527332923581679,需人工確認
1,0.46491883750525437,需人工確認
1,0.4819884081046869,需人工確認
0,0.6088629585047438,需人工確認
1,0.4420393279121892,需人工確認
0,0.5380881406822212,需人工確認
1,0.578758512462113,需人工確認
0,0.6807853179846552,需人工確認
1,0.3823696433756669,需人工確認
1,0.41334472456162363,需人工確認
1,0.47555273720036545,需人工確認
0,0.4459822874595089,需人工確認
1,0.6909798295485517,需人工確認
1,0.4696521270741957,需人工確認
1,0.41426865811621605,需人工確認
1,0.4345668760488678,需人工確認
0,0.5143016418387175,需人工確認
1,0.3406148570745878,需人工確認
1,0.6317045653402201,需人工確認
0,0.43271320521840256,需人工確認
1,0.4953296181484894,需人工確認
0,0.42027360669275016,需人工確認
0,0.4740072982279733,需人工確認
0,0.5555115905600767,需人工確認
0,0.4884424552592106,需人工確認
1,0.5530558796460495,需人工確認
1,0.42458510146961037,需人工確認
0,0.604489971106125,需人工確認
0,0.4754865117045774,需人工確認
1,0.4926898946865484,需人工確認
0,0.47347682850030587,需人工確認
0,0.4195848235299255,需人工確認
1,0.43875845195084934,需人工確認
0,0.441537548540358,需人工確認
1,0.5444216628689383,需人工確認
1,0.4791148470441705,需人工確認
1,0.5104090890780815,需人工確認
0,0.42686791097060356,需人工確認
1,0.5082827958415987,需人工確認
0,0.5621696136071946,需人工確認
1,0.43305022804477444,需人工確認
0,0.553973280481551,需人工確認
1,0.6425156251596547,需人工確認
1,0.5336149120120345,需人工確認
1,0.42958725479126564,需人工確認
0,0.47523280057288114,需人工確認
1,0.4997766314740826,需人工確認
1,0.46305633258662265,需人工確認
1,0.4936713290291821,需人工確認
1,0.45410166398479473,需人工確認
0,0.4550663766023073,需人工確認
1,0.42842320846026904,需人工確認
1,0.4739043284604324,需人工確認
0,0.5179607850409029,需人工確認
